"Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
"Blandit At PC","001i0000008rGAdAAM","","","","","","","28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073","Eliot","Maine","","","28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073","Eliot","Maine","","","","Other","Transportation","","","","","","","","","","","2011-07-31 00:00:00","","","",0,"",-70.789278,"",43.110758
"Blandit Company","001i0000008rCDcAAM","","","","","","","301 Roy Pitz Ave Ste 3, Chambersburg, PA 17201-1668","Chambersburg","Pennsylvania","","","301 Roy Pitz Ave Ste 3, Chambersburg, PA 17201-1668","Chambersburg","Pennsylvania","","","","Other","Retail","","","","","","","","","","","2011-12-03 00:00:00","","","",0,"",-77.656419,"",39.939343
"Blandit Nam LLC","001i0000008rG6mAAE","","","","","","","613 S 2nd St, Milwaukee, WI 53204-1616","Milwaukee","Wisconsin","","","613 S 2nd St, Milwaukee, WI 53204-1616","Milwaukee","Wisconsin","","","","Other","Technology","","","","","","","","","","","2013-06-19 00:00:00","","","",0,"",-87.913026,"",43.024897
"Bluth Company","001i0000008rEylAAE","","","","","","","7424 SW Beaverton Hillsdale Hwy, Portland, OR 97225-2149","Portland","Oregon","","","7424 SW Beaverton Hillsdale Hwy, Portland, OR 97225-2149","Portland","Oregon","","","","Other","Technology","","","","","","","","","","","2014-12-20 00:00:00","","","",0,"",-122.754152,"",45.485795
"Chasers","001i0000008rEvcAAE","","","","","","","44 N Main St, Warsaw, NY 14569-1326","Warsaw","New York","","","44 N Main St, Warsaw, NY 14569-1326","Warsaw","New York","","","","Other","Transportation","","","","","","","","","","","2011-12-05 00:00:00","","","",0,"",-78.132573,"",42.740905
"Colonial Movers","001i0000008rFh2AAE","","","","","","","2050 Hwy 4, Arnold, CA 95223","Arnold","California","","","2050 Hwy 4, Arnold, CA 95223","Arnold","California","","","","Other","Engineering","","","","","","","","","","","2011-01-17 00:00:00","","","",0,"",-120.361603,"",38.242386
"Commodo LLC","001i0000008rFDYAA2","","","","","","","21 2nd St, Athens, NY 12015-1327","Athens","New York","","","21 2nd St, Athens, NY 12015-1327","Athens","New York","","","","Other","Retail","","","","","","","","","","","2011-10-10 00:00:00","","","",0,"",-73.809683,"",42.260511
"Compuglobalhypermeganet","001i0000008rDPrAAM","","","","","","","2027 13th St, Boulder, CO 80302-5201","Boulder","Colorado","","","2027 13th St, Boulder, CO 80302-5201","Boulder","Colorado","","","","Other","Manufacturing","","","","","","","","","","","2014-01-26 00:00:00","","","",0,"",-105.278957,"",40.018715
"Congue Elit Sed PC","001i0000008rG17AAE","","","","","","","16 E Route 66, Flagstaff, AZ 86001-5792","Flagstaff","Arizona","","","16 E Route 66, Flagstaff, AZ 86001-5792","Flagstaff","Arizona","","","","Other","Engineering","","","","","","","","","","","2014-05-05 00:00:00","","","",0,"",-111.648398,"",35.197509
"Consectetuer Adipiscing Elit Consulting","001i0000008rGAQAA2","","","","","","","1458 University Ave, San Diego, CA 92103-3405","San Diego","California","","","1458 University Ave, San Diego, CA 92103-3405","San Diego","California","","","","Other","Telecommunications","","","","","","","","","","","2014-07-27 00:00:00","","","",0,"",-117.149911,"",32.749106
"Consectetuer Adipiscing Elit Corporation","001i0000008rFaaAAE","","","","","","","3558 Farnam St, Omaha, NE 68131-3304","Omaha","Nebraska","","","3558 Farnam St, Omaha, NE 68131-3304","Omaha","Nebraska","","","","Other","Recreation","","","","","","","","","","","2013-12-16 00:00:00","","","",0,"",-95.965892,"",41.257934
"Consectetuer Adipiscing LLC","001i0000008rEbLAAU","","","","","","","1000 Great Hwy, San Francisco, CA 94121-3268","San Francisco","California","","","1000 Great Hwy, San Francisco, CA 94121-3268","San Francisco","California","","","","Other","Technology","","","","","","","","","","","2014-10-05 00:00:00","","","",0,"",-122.510204,"",37.76946
"Consectetuer Euismod Incorporated","001i0000008rG0IAAU","","","","","","","505 W Jones St, Raleigh, NC 27603-1428","Raleigh","North Carolina","","","505 W Jones St, Raleigh, NC 27603-1428","Raleigh","North Carolina","","","","Other","Healthcare","","","","","","","","","","","2012-06-16 00:00:00","","","",0,"",-78.646386,"",35.782584
"Consectetuer Ipsum LLP","001i0000008rFb9AAE","","","","","","","7536 Fay Ave, La Jolla, CA 92037-4839","La Jolla","California","","","7536 Fay Ave, La Jolla, CA 92037-4839","La Jolla","California","","","","Other","Retail","","","","","","","","","","","2014-07-09 00:00:00","","","",0,"",-117.274361,"",32.840815
"Consectetuer Rhoncus Nullam Foundation","001i0000008rCi3AAE","","","","","","","2439 Atwood Ave, Madison, WI 53704-5604","Madison","Wisconsin","","","2439 Atwood Ave, Madison, WI 53704-5604","Madison","Wisconsin","","","","Other","Healthcare","","","","","","","","","","","2013-07-01 00:00:00","","","",0,"",-89.345654,"",43.093672
"Consequat Dolor PC","001i0000008rEhjAAE","","","","","","","1809 Larkspur Landing Cir, Larkspur, CA 94939-1801","Larkspur","California","","","1809 Larkspur Landing Cir, Larkspur, CA 94939-1801","Larkspur","California","","","","Other","Utilities","","","","","","","","","","","2014-10-28 00:00:00","","","",0,"",-122.509623,"",37.947537
"Consequat Dolor Vitae Inc.","001i0000008rEheAAE","","","","","","","7001 South Fwy, Fort Worth, TX 76134-4001","Fort Worth","Texas","","","7001 South Fwy, Fort Worth, TX 76134-4001","Fort Worth","Texas","","","","Other","Telecommunications","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-97.319854,"",32.643323
"Consequat Dolor Vitae LLC","001i0000008rGCtAAM","","","","","","","1110 Westloop Pl, Manhattan, KS 66502-2838","Manhattan","Kansas","","","1110 Westloop Pl, Manhattan, KS 66502-2838","Manhattan","Kansas","","","","Other","Retail","","","","","","","","","","","2013-11-30 00:00:00","","","",0,"",-96.608193,"",39.191438
"Consequat Foundation","001i0000008rFvuAAE","","","","","","","7668 Wooster Pike, Cincinnati, OH 45227-3926","Cincinnati","Ohio","","","7668 Wooster Pike, Cincinnati, OH 45227-3926","Cincinnati","Ohio","","","","Other","Telecommunications","","","","","","","","","","","2012-12-29 00:00:00","","","",0,"",-84.353848,"",39.139438
"Consequat Lectus Sit Ltd","001i0000008rF1YAAU","","","","","","","1550 E Zion Rd, Fayetteville, AR 72703-5017","Fayetteville","Arkansas","","","1550 E Zion Rd, Fayetteville, AR 72703-5017","Fayetteville","Arkansas","","","","Other","Entertainment","","","","","","","","","","","2013-12-28 00:00:00","","","",0,"",-94.137486,"",36.129688
"Convallis Ante Corp.","001i0000008rG5vAAE","","","","","","","11 Benton Ave E, Albia, IA 52531-2032","Albia","Iowa","","","11 Benton Ave E, Albia, IA 52531-2032","Albia","Iowa","","","","Other","Healthcare","","","","","","","","","","","2013-06-17 00:00:00","","","",0,"",-92.807795,"",41.027131
"Convallis In Associates","001i0000008rG2CAAU","","","","","","","3000 Main Ave, Durango, CO 81301-4245","Durango","Colorado","","","3000 Main Ave, Durango, CO 81301-4245","Durango","Colorado","","","","Other","Finance","","","","","","","","","","","2014-03-01 00:00:00","","","",0,"",-107.871918,"",37.297682
"Convallis In Cursus LLP","001i0000008rFRfAAM","","","","","","","500 President Clinton Ave, Little Rock, AR 72201-1756","Little Rock","Arkansas","","","500 President Clinton Ave, Little Rock, AR 72201-1756","Little Rock","Arkansas","","","","Other","Manufacturing","","","","","","","","","","","2013-12-25 00:00:00","","","",0,"",-92.265047,"",34.747654
"Convallis Inc.","001i0000008rG6QAAU","","","","","","","8103 8th Ave S, Seattle, WA 98108-4399","Seattle","Washington","","","8103 8th Ave S, Seattle, WA 98108-4399","Seattle","Washington","","","","Other","Shipping","","","","","","","","","","","2015-06-16 00:00:00","","","",0,"",-122.323178,"",47.530389
"Convallis LLP","001i0000008rBdSAAU","","","","","","","2775 Lebanon Rd, Manheim, PA 17545-8711","Manheim","Pennsylvania","","","2775 Lebanon Rd, Manheim, PA 17545-8711","Manheim","Pennsylvania","","","","Other","Healthcare","","","","","","","","","","","2012-02-17 00:00:00","","","",0,"",-76.430401,"",40.227395
"Corellian Engineering Corporation","001i0000008rExnAAE","","","","","","","120 Walton St, Syracuse, NY 13202-1571","Syracuse","New York","","","120 Walton St, Syracuse, NY 13202-1571","Syracuse","New York","","","","Other","Other","","","","","","","","","","","2011-11-06 00:00:00","","","",0,"",-76.154607,"",43.048096
"Cras Convallis Convallis LLP","001i0000008rC3MAAU","","","","","","","6 Dexter Plz, Pearl River, NY 10965-2321","Pearl River","New York","","","6 Dexter Plz, Pearl River, NY 10965-2321","Pearl River","New York","","","","Other","Insurance","","","","","","","","","","","2011-10-09 00:00:00","","","",0,"",-74.022847,"",41.058405
"Cras Dolor Corp.","001i0000008rG5zAAE","","","","","","","101 N Coast Hwy Ste C140, Oceanside, CA 92054-3015","Oceanside","California","","","101 N Coast Hwy Ste C140, Oceanside, CA 92054-3015","Oceanside","California","","","","Other","Finance","","","","","","","","","","","2014-07-07 00:00:00","","","",0,"",-117.379385,"",33.195039
"Cras Dolor Foundation","001i0000008rFE3AAM","","","","","","","145 S Washington St, Constantine, MI 49042-1047","Constantine","Michigan","","","145 S Washington St, Constantine, MI 49042-1047","Constantine","Michigan","","","","Other","Finance","","","","","","","","","","","2013-04-13 00:00:00","","","",0,"",-85.668613,"",41.841706
"Cras Inc.","001i0000008rG5jAAE","","","","","","","9348 Deschutes Rd Ste H, Palo Cedro, CA 96073-8730","Palo Cedro","California","","","9348 Deschutes Rd Ste H, Palo Cedro, CA 96073-8730","Palo Cedro","California","","","","Other","Healthcare","","","","","","","","","","","2014-12-05 00:00:00","","","",0,"",-122.239703,"",40.560112
"Cras Industries","001i0000008rFv6AAE","","","","","","","1800 N University Dr, Coral Springs, FL 33071-6031","Coral Springs","Florida","","","1800 N University Dr, Coral Springs, FL 33071-6031","Coral Springs","Florida","","","","Other","Utilities","","","","","","","","","","","2012-09-12 00:00:00","","","",0,"",-80.253641,"",26.253524
"Cras Lorem Institute","001i0000008rG5uAAE","","","","","","","1209 E Main St, Cortez, CO 81321-2910","Cortez","Colorado","","","1209 E Main St, Cortez, CO 81321-2910","Cortez","Colorado","","","","Other","Retail","","","","","","","","","","","2014-03-16 00:00:00","","","",0,"",-108.570273,"",37.348438
"Cras Lorem Lorem Institute","001i0000008rErFAAU","","","","","","","215 E State St, Rockford, IL 61104-1010","Rockford","Illinois","","","215 E State St, Rockford, IL 61104-1010","Rockford","Illinois","","","","Other","Transportation","","","","","","","","","","","2013-10-14 00:00:00","","","",0,"",-89.090629,"",42.268958
"Cubilia Curae; Donec LLP","001i0000008rG04AAE","","","","","","","1108 NW 52nd St, Seattle, WA 98107-5129","Seattle","Washington","","","1108 NW 52nd St, Seattle, WA 98107-5129","Seattle","Washington","","","","Other","Retail","","","","","","","","","","","2015-06-01 00:00:00","","","",0,"",-122.371202,"",47.666653
"Cubilia Curae; Phasellus Associates","001i0000008rFVoAAM","","","","","","","622 Main St, Lafayette, IN 47901-1451","Lafayette","Indiana","","","622 Main St, Lafayette, IN 47901-1451","Lafayette","Indiana","","","","Other","Manufacturing","","","","","","","","","","","2013-03-24 00:00:00","","","",0,"",-86.889979,"",40.419364
"Curabitur Ut Consulting","001i0000008rBPHAA2","","","","","","","110 Canal St, Boston, MA 02114-1805","Boston","Massachusetts","","","110 Canal St, Boston, MA 02114-1805","Boston","Massachusetts","","","","Other","Technology","","","","","","","","","","","2011-06-30 00:00:00","","","",0,"",-71.060233,"",42.364324
"Curabitur Vel Lectus Incorporated","001i0000008rG6xAAE","","","","","","","500 North Commercial St, Manchester, NH 03101-1151","Manchester","New Hampshire","","","500 North Commercial St, Manchester, NH 03101-1151","Manchester","New Hampshire","","","","Other","Entertainment","","","","","","","","","","","2011-07-10 00:00:00","","","",0,"",-71.467764,"",42.994634
"Curae; Donec Industries","001i0000008rDbWAAU","","","","","","","131 Summer St, Stamford, CT 06901-2323","Stamford","Connecticut","","","131 Summer St, Stamford, CT 06901-2323","Stamford","Connecticut","","","","Other","Technology","","","","","","","","","","","2011-09-20 00:00:00","","","",0,"",-73.540447,"",41.054446
"Cursus A PC","001i0000008rFSaAAM","","","","","","","18 Shipyard Dr Ste 1K, Hingham, MA 02043-1670","Hingham","Massachusetts","","","18 Shipyard Dr Ste 1K, Hingham, MA 02043-1670","Hingham","Massachusetts","","","","Other","Not For Profit","","","","","","","","","","","2011-06-30 00:00:00","","","",0,"",-70.92284,"",42.249448
"Cursus Company","001i0000008rFQ2AAM","","","","","","","2920 River Rd Ste 6, Yakima, WA 98902-7332","Yakima","Washington","","","2920 River Rd Ste 6, Yakima, WA 98902-7332","Yakima","Washington","","","","Other","Manufacturing","","","","","","","","","","","2015-03-09 00:00:00","","","",0,"",-120.548681,"",46.617565
"Cursus Diam Consulting","001i0000008rFR2AAM","","","","","","","5510 Airport Way S, Seattle, WA 98108-2255","Seattle","Washington","","","5510 Airport Way S, Seattle, WA 98108-2255","Seattle","Washington","","","","Other","Finance","","","","","","","","","","","2015-03-13 00:00:00","","","",0,"",-122.320166,"",47.553029
"Cursus Et Eros PC","001i0000008rEumAAE","","","","","","","661 Howard St, San Francisco, CA 94105-3915","San Francisco","California","","","661 Howard St, San Francisco, CA 94105-3915","San Francisco","California","","","","Other","Healthcare","","","","","","","","","","","2014-09-28 00:00:00","","","",0,"",-122.399599,"",37.785482
"Cursus Nunc Mauris Ltd","001i0000008rG2sAAE","","","","","","","416 Main St, Rockland, ME 04841-3345","Rockland","Maine","","","416 Main St, Rockland, ME 04841-3345","Rockland","Maine","","","","Other","Insurance","","","","","","","","","","","2011-08-07 00:00:00","","","",0,"",-69.109495,"",44.104694
"Demo Company","001i0000008rEwEAAU","","","","","","","412 NW 5th Ave, Portland, OR 97209-3816","Portland","Oregon","","","412 NW 5th Ave, Portland, OR 97209-3816","Portland","Oregon","","","","Other","Utilities","","","","","","","","","","","2014-12-14 00:00:00","","","",0,"",-122.675212,"",45.526197
"Diam Industries","001i0000008rFZzAAM","","","","","","","424 S Gay St, Knoxville, TN 37902-1103","Knoxville","Tennessee","","","424 S Gay St, Knoxville, TN 37902-1103","Knoxville","Tennessee","","","","Other","Shipping","","","","","","","","","","","2012-10-29 00:00:00","","","",0,"",-83.918128,"",35.965693
"Diam Luctus Lobortis Consulting","001i0000008rE8IAAU","","","","","","","1000 Universal Studios Blvd, Universal City, CA 91608-1008","Universal City","California","","","1000 Universal Studios Blvd, Universal City, CA 91608-1008","Universal City","California","","","","Other","Manufacturing","","","","","","","","","","","2014-07-01 00:00:00","","","",0,"",-118.352791,"",34.136033
"Dibon Software Solution/Nanda Technology Group","001i0000008rF7iAAE","","","","","","","1320 Main St, Klamath Falls, OR 97601-5914","Klamath Falls","Oregon","","","1320 Main St, Klamath Falls, OR 97601-5914","Klamath Falls","Oregon","","","","Other","Technology","","","","","","","","","","","2015-01-06 00:00:00","","","",0,"",-121.77646,"",42.22799
"Dictum Augue Limited","001i0000008rGEgAAM","","","","","","","3901 1st Ave S, Seattle, WA 98134-2236","Seattle","Washington","","","3901 1st Ave S, Seattle, WA 98134-2236","Seattle","Washington","","","","Other","Utilities","","","","","","","","","","","2015-06-09 00:00:00","","","",0,"",-122.335633,"",47.567739
"Dictum Magna Ut Ltd","001i0000008rBcBAAU","","","","","","","5 W High St, Red Lion, PA 17356-1701","Red Lion","Pennsylvania","","","5 W High St, Red Lion, PA 17356-1701","Red Lion","Pennsylvania","","","","Other","Insurance","","","","","","","","","","","2012-01-28 00:00:00","","","",0,"",-76.609006,"",39.902482
"Dictum Placerat Augue LLP","001i0000008rFuSAAU","","","","","","","141 S Main St, Slippery Rock, PA 16057-1246","Slippery Rock","Pennsylvania","","","141 S Main St, Slippery Rock, PA 16057-1246","Slippery Rock","Pennsylvania","","","","Other","Insurance","","","","","","","","","","","2011-12-27 00:00:00","","","",0,"",-80.055655,"",41.063815
"Dictum Sapien Aenean Consulting","001i0000008rFX6AAM","","","","","","","830 W Bannock St, Boise, ID 83702-5857","Boise","Idaho","","","830 W Bannock St, Boise, ID 83702-5857","Boise","Idaho","","","","Other","Utilities","","","","","","","","","","","2014-03-31 00:00:00","","","",0,"",-116.202868,"",43.617789
"Dignissim Magna Ltd","001i0000008rFt6AAE","","","","","","","1208 Walnut Ave, Anniston, AL 36201-4526","Anniston","Alabama","","","1208 Walnut Ave, Anniston, AL 36201-4526","Anniston","Alabama","","","","Other","Finance","","","","","","","","","","","2012-10-24 00:00:00","","","",0,"",-85.833737,"",33.66028
"Dis Parturient Montes Company","001i0000008rG5hAAE","","","","","","","5840 Airport Way S Ste 121, Seattle, WA 98108-2751","Seattle","Washington","","","5840 Airport Way S Ste 121, Seattle, WA 98108-2751","Seattle","Washington","","","","Other","Technology","","","","","","","","","","","2015-06-15 00:00:00","","","",0,"",-122.317902,"",47.550592
